acousticness,artist,danceability,day,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,month,position,speechiness,tempo,time_signature,title,valence,year
0.00859,andrea carnell,0.805,16.0,404227.0,0.796,0.002,6.0,0.0303,-4.863,0.0,1.0,6.0,0.117,128.994,4.0,you used to know,0.361,2010.0
0.079,gossip,0.793,23.0,242773.0,0.688,0.0604,2.0,0.145,-4.216,1.0,1.0,8.0,0.0328,120.058,4.0,heavy cross,0.221,2010.0
0.0453,beyonce,0.697,13.0,217507.0,0.738,1.1e-06,6.0,0.0485,-4.583,1.0,2.0,1.0,0.0808,136.901,4.0,why don't you love me,0.722,2010.0
0.0787,anjulie,0.571,13.0,232733.0,0.727,0.0,0.0,0.838,-6.246,0.0,2.0,3.0,0.146,170.159,4.0,rain,0.344,2010.0
0.00703,robbie williams,0.656,13.0,243859.0,0.731,6.52e-06,6.0,0.0651,-6.045,0.0,2.0,6.0,0.0616,95.008,4.0,bodies,0.785,2010.0
0.046,rihanna,0.48,20.0,227533.0,0.486,0.0,6.0,0.107,-5.754,0.0,2.0,1.0,0.0447,80.051,4.0,russian roulette,0.265,2010.0
9.39e-05,kaylah marin,0.77,27.0,569747.0,0.815,0.837,8.0,0.606,-7.143,1.0,2.0,3.0,0.0858,127.985,4.0,on the floor (oh baby please),0.316,2010.0
0.000459,kristine w,0.706,13.0,416293.0,0.715,0.0168,1.0,0.0245,-7.788,1.0,3.0,1.0,0.05,127.996,4.0,the power of music,0.554,2010.0
0.0664,kelis,0.688,20.0,248120.0,0.843,0.00154,11.0,0.109,-4.732,1.0,3.0,1.0,0.0475,128.009,4.0,acapella,0.787,2010.0
0.0463,adam lambert,0.657,20.0,214924.0,0.87,0.0,1.0,0.0823,-3.876,1.0,3.0,5.0,0.104,130.009,4.0,for your entertainment,0.629,2010.0
0.000159,sun,0.695,27.0,219409.0,0.798,0.000234,10.0,0.0862,-4.813,0.0,3.0,1.0,0.0591,129.972,4.0,fancy free,0.672,2010.0
0.0238,barbara tucker,0.75,27.0,453750.0,0.789,0.117,5.0,0.0709,-5.769,0.0,3.0,5.0,0.0627,127.992,4.0,feelin' like a superstar,0.814,2010.0
0.0823,timbaland featuring nelly furtado & soshy,0.745,3.0,231960.0,0.931,0.000345,6.0,0.0428,-4.252,1.0,4.0,5.0,0.0423,118.019,4.0,morning after dark,0.909,2010.0
0.0161,livvi franc,0.797,3.0,172760.0,0.818,2.7e-06,7.0,0.0853,-1.921,0.0,4.0,6.0,0.0321,120.953,4.0,automatik,0.71,2010.0
0.0188,selena gomez & the scene,0.606,10.0,202573.0,0.902,0.0,10.0,0.0534,-5.41,0.0,4.0,1.0,0.0514,132.615,4.0,naturally,0.876,2010.0
0.00334,solange,0.728,10.0,393253.0,0.915,0.104,0.0,0.314,-3.838,1.0,4.0,6.0,0.0557,129.992,4.0,f**k the industry,0.505,2010.0
0.432,ono,0.596,17.0,94933.0,0.94,0.0076,9.0,0.0687,-5.362,0.0,4.0,1.0,0.203,151.051,4.0,give me something,0.434,2010.0
0.00747,blake lewis,0.557,24.0,237893.0,0.882,4.23e-05,6.0,0.346,-2.585,1.0,4.0,1.0,0.0306,133.944,4.0,heartbreak on vinyl,0.481,2010.0
0.0765,the temper trap,0.542,24.0,234360.0,0.813,0.252,2.0,0.116,-6.89,1.0,4.0,3.0,0.0429,129.09,4.0,sweet disposition,0.305,2010.0
0.00173,goldfrapp,0.659,1.0,231333.0,0.766,3.17e-05,5.0,0.381,-5.863,1.0,5.0,1.0,0.0269,131.219,4.0,rocket,0.438,2010.0
0.00159,beyonce featuring lady gaga,0.56,8.0,304747.0,0.779,0.000896,5.0,0.406,-7.394,0.0,5.0,1.0,0.164,77.913,4.0,video phone,0.513,2010.0
0.0663,mary j. blige,0.599,8.0,237493.0,0.565,0.0,11.0,0.207,-4.663,0.0,5.0,3.0,0.0334,82.251,4.0,i am,0.576,2010.0
0.113,rihanna,0.563,15.0,222920.0,0.75,0.0,11.0,0.0788,-4.496,1.0,5.0,1.0,0.127,173.906,4.0,rude boy,0.812,2010.0
0.179,the black eyed peas,0.597,29.0,257560.0,0.517,0.0,0.0,0.307,-6.963,1.0,5.0,1.0,0.365,92.035,4.0,imma be,0.412,2010.0
0.00148,bimbo jones,0.686,29.0,457960.0,0.836,0.00255,11.0,0.0273,-5.155,0.0,5.0,3.0,0.0327,127.491,4.0,freeze,0.697,2010.0
0.00189,julissa veloz,0.713,29.0,292920.0,0.843,0.316,4.0,0.0671,-5.442,0.0,5.0,8.0,0.119,139.013,4.0,take control,0.686,2010.0
0.000139,vernessa mitchell,0.674,29.0,460322.0,0.808,0.00178,7.0,0.26,-4.703,1.0,5.0,10.0,0.11,130.016,4.0,rise!,0.598,2010.0
0.00773,bwo,0.631,5.0,221213.0,0.905,0.00258,1.0,0.137,-4.485,1.0,6.0,8.0,0.0557,134.018,4.0,right here right now,0.705,2010.0
0.00198,macy gray,0.679,12.0,229653.0,0.618,0.0,7.0,0.162,-9.188,1.0,6.0,2.0,0.0313,100.499,4.0,beauty in the world,0.708,2010.0
0.00137,christina aguilera,0.757,19.0,186493.0,0.812,0.018,7.0,0.563,-5.178,1.0,6.0,1.0,0.0395,120.015,4.0,not myself tonight,0.542,2010.0
0.00473,erika jayne,0.738,26.0,211507.0,0.516,0.0852,8.0,0.201,-5.759,1.0,6.0,1.0,0.0343,130.024,4.0,pretty mess,0.479,2010.0
0.0172,the black eyed peas,0.715,26.0,268840.0,0.907,8.39e-05,7.0,0.426,-6.025,0.0,6.0,5.0,0.0993,124.992,4.0,rock that body,0.841,2010.0
0.000358,lady gaga,0.626,3.0,274213.0,0.799,0.00155,11.0,0.36,-6.612,0.0,7.0,1.0,0.046,98.992,4.0,alejandro,0.369,2010.0
0.115,alexis jordan,0.718,17.0,242509.0,0.768,0.0,8.0,0.565,-7.041,1.0,7.0,1.0,0.115,127.949,4.0,happiness,0.483,2010.0
0.0557,robyn,0.674,17.0,285854.0,0.857,0.196,6.0,0.0942,-5.328,1.0,7.0,3.0,0.0346,117.028,4.0,dancing on my own,0.278,2010.0
0.0342,wynter gordon,0.689,24.0,197187.0,0.789,0.00129,11.0,0.104,-5.459,1.0,7.0,1.0,0.0342,130.01,4.0,dirty talk,0.895,2010.0
0.0294,goldfrapp,0.683,31.0,208120.0,0.879,6.45e-05,2.0,0.158,-5.194,1.0,7.0,1.0,0.0306,126.997,4.0,alive,0.643,2010.0
0.0626,ke$ha,0.902,7.0,179667.0,0.623,0.0,6.0,0.0654,-6.647,1.0,8.0,1.0,0.0967,120.05,4.0,your love is my drug,0.725,2010.0
0.0145,kimberley locke,0.673,7.0,222252.0,0.931,0.0,7.0,0.0839,-3.094,0.0,8.0,5.0,0.0921,130.009,4.0,strobelight,0.819,2010.0
0.0026,kylie minogue,0.598,14.0,200209.0,0.737,0.159,0.0,0.0939,-5.716,1.0,8.0,1.0,0.0387,120.048,4.0,all the lovers,0.503,2010.0
0.083,solange,0.764,28.0,236658.0,0.539,1.42e-06,1.0,0.116,-5.138,1.0,8.0,5.0,0.0482,98.008,4.0,i told you so,0.458,2010.0
0.463,esmee denters featuring justin timberlake,0.919,28.0,227533.0,0.751,0.0,6.0,0.207,-4.398,0.0,8.0,9.0,0.0957,124.031,4.0,love dealer,0.886,2010.0
0.0174,scissor sisters,0.586,4.0,253173.0,0.776,1.37e-05,1.0,0.116,-5.046,1.0,9.0,1.0,0.0321,132.007,4.0,fire with fire,0.324,2010.0
0.0336,kelis,0.729,4.0,328040.0,0.714,0.000933,4.0,0.074,-4.729,0.0,9.0,4.0,0.0431,124.042,4.0,4th of july (fireworks),0.804,2010.0
0.00379,taio cruz,0.751,11.0,202613.0,0.783,0.0,4.0,0.036,-3.724,1.0,9.0,1.0,0.0859,119.975,4.0,dynamite,0.816,2010.0
0.0402,macy gray,0.71,11.0,176707.0,0.665,0.0,2.0,0.699,-5.63,1.0,9.0,8.0,0.0558,115.045,4.0,lately,0.448,2010.0
0.047,zayra,0.624,18.0,267360.0,0.864,0.00121,7.0,0.142,-4.877,1.0,9.0,5.0,0.0487,121.989,4.0,v.i.p.,0.394,2010.0
0.209,ne-yo,0.708,2.0,251573.0,0.771,5.32e-06,5.0,0.277,-6.99,0.0,10.0,1.0,0.131,128.013,4.0,beautiful monster,0.494,2010.0
0.0241,atb,0.676,2.0,209693.0,0.838,0.731,9.0,0.109,-5.142,1.0,10.0,7.0,0.0277,128.973,4.0,could you believe,0.944,2010.0
0.853,christina aguilera,0.227,9.0,257253.0,0.393,0.0,0.0,0.139,-5.983,1.0,10.0,1.0,0.0388,43.26,4.0,you lost me,0.0724,2010.0
7.56e-05,l2,0.595,9.0,199067.0,0.794,0.000497,1.0,0.167,-2.581,1.0,10.0,10.0,0.0287,130.056,4.0,boys or girls,0.448,2010.0
0.0162,katy perry,0.719,16.0,227741.0,0.798,2.34e-06,10.0,0.134,-4.582,1.0,10.0,1.0,0.0361,120.011,4.0,teenage dream,0.591,2010.0
0.000614,mika vs redone,0.617,16.0,163987.0,0.762,0.0325,10.0,0.075,-5.667,1.0,10.0,9.0,0.0346,125.075,4.0,kick ass,0.608,2010.0
0.000315,maroon 5,0.703,23.0,216200.0,0.81,0.0,4.0,0.216,-4.874,0.0,10.0,5.0,0.0424,102.978,4.0,misery,0.726,2010.0
0.025,kylie minogue,0.577,30.0,219440.0,0.917,0.00703,6.0,0.187,-4.311,0.0,10.0,1.0,0.0644,127.992,4.0,get outta my way,0.582,2010.0
0.00242,selena gomez & the scene,0.537,30.0,186173.0,0.691,0.0,9.0,0.584,-4.065,0.0,10.0,2.0,0.0705,127.86,4.0,round & round,0.572,2010.0
0.00394,brandon flowers,0.578,30.0,256133.0,0.684,0.000801,6.0,0.268,-6.631,1.0,10.0,5.0,0.0273,110.012,4.0,crossfire,0.342,2010.0
0.145,donna summer,0.734,6.0,323737.0,0.832,0.445,1.0,0.183,-4.12,0.0,11.0,1.0,0.0282,123.485,4.0,to paris with love,0.954,2010.0
0.103,rihanna,0.786,13.0,235493.0,0.714,7.76e-06,11.0,0.0746,-4.159,0.0,11.0,1.0,0.0389,125.922,4.0,only girl (in the world),0.71,2010.0
0.026,the ting tings,0.776,20.0,199787.0,0.881,9.05e-06,7.0,0.133,-3.764,0.0,11.0,1.0,0.0294,129.95,4.0,hands,0.804,2010.0
0.00206,la roux,0.614,27.0,248627.0,0.97,0.0,8.0,0.119,-0.252,0.0,11.0,1.0,0.0452,150.061,4.0,in for the kill,0.935,2010.0
0.144,sylvia tosun,0.596,27.0,261400.0,0.878,0.000511,4.0,0.284,-3.568,0.0,11.0,3.0,0.0453,127.991,4.0,above all,0.194,2010.0
0.0502,katy perry,0.816,4.0,231933.0,0.751,0.0,0.0,0.166,-3.132,1.0,12.0,1.0,0.0421,139.981,4.0,peacock,0.945,2010.0
0.00194,tony moran & ultra nate,0.529,4.0,342104.0,0.985,0.0178,0.0,0.321,-5.129,1.0,12.0,10.0,0.0431,131.005,4.0,destination,0.458,2010.0
0.00875,robyn,0.655,11.0,259507.0,0.799,0.00158,7.0,0.107,-6.169,1.0,12.0,10.0,0.0343,114.97,4.0,hang with me,0.229,2010.0
0.00283,duck sauce,0.764,18.0,140620.0,0.925,0.171,1.0,0.194,-1.969,1.0,12.0,1.0,0.0762,127.95,4.0,barbra streisand,0.586,2010.0
0.00466,swedish house mafia vs. tinie tempah,0.73,1.0,204667.0,0.937,4.98e-05,7.0,0.573,-5.303,0.0,1.0,1.0,0.0675,125.001,4.0,miami 2 ibiza,0.669,2011.0
0.0172,chris willis,0.739,8.0,170171.0,0.902,0.0,0.0,0.174,-3.785,1.0,1.0,1.0,0.045,127.032,4.0,louder (put your hands up),0.745,2011.0
0.0109,bt,0.465,8.0,201107.0,0.741,3.25e-05,10.0,0.696,-4.704,1.0,1.0,3.0,0.0652,129.964,4.0,the emergency,0.0699,2011.0
0.00415,erika jayne,0.831,15.0,217581.0,0.76,0.0106,7.0,0.0778,-5.367,1.0,1.0,1.0,0.0355,124.994,4.0,one hot pleasure,0.513,2011.0
0.0662,the black eyed peas,0.816,15.0,307640.0,0.813,2.77e-06,6.0,0.602,-7.798,0.0,1.0,5.0,0.0664,127.979,4.0,the time (dirty bit),0.436,2011.0
0.141,katy perry,0.638,22.0,227893.0,0.832,0.0,8.0,0.113,-5.039,1.0,1.0,1.0,0.049,124.071,4.0,firework,0.648,2011.0
0.609,cher,0.503,29.0,210547.0,0.592,0.0,8.0,0.136,-4.849,1.0,1.0,1.0,0.032,124.683,4.0,you haven't seen the last of me,0.201,2011.0
0.00539,robbie williams,0.735,29.0,290033.0,0.612,0.29,0.0,0.091,-6.526,0.0,1.0,7.0,0.0322,120.018,4.0,last days of disco,0.817,2011.0
0.00167,j786,0.68,5.0,210720.0,0.932,0.00708,11.0,0.186,-3.819,0.0,2.0,4.0,0.0358,120.989,4.0,rock tonight,0.954,2011.0
0.0125,selena gomez & the scene,0.627,19.0,234347.0,0.81,3.09e-05,2.0,0.111,-5.296,0.0,2.0,1.0,0.0431,119.98,4.0,a year without rain,0.409,2011.0
0.00583,zayra,0.699,19.0,202867.0,0.736,0.0345,11.0,0.0206,-5.353,0.0,2.0,8.0,0.0369,114.994,4.0,baby likes to bang,0.967,2011.0
0.000968,martin solveig & dragonette,0.61,26.0,165154.0,0.944,0.000945,3.0,0.133,-3.735,1.0,2.0,1.0,0.0319,127.963,4.0,hello,0.453,2011.0
0.27,kylie minogue,0.804,5.0,205520.0,0.798,0.0319,10.0,0.0854,-6.178,1.0,3.0,1.0,0.0255,108.988,4.0,better than today,0.826,2011.0
0.0546,ono,0.525,12.0,223293.0,0.925,0.0113,2.0,0.309,-4.333,0.0,3.0,1.0,0.0664,151.238,4.0,move on fast,0.673,2011.0
0.0103,britney spears,0.648,19.0,228827.0,0.722,0.0,0.0,0.24,-4.813,0.0,3.0,1.0,0.0427,132.973,4.0,hold it against me,0.389,2011.0
0.0338,florence + the machine,0.501,19.0,252819.0,0.809,0.00602,7.0,0.119,-5.264,1.0,3.0,4.0,0.0938,149.964,4.0,dog days are over,0.258,2011.0
0.00217,hannah,0.49,19.0,226707.0,0.806,6.45e-06,10.0,0.153,-3.897,0.0,3.0,5.0,0.0458,144.941,4.0,sanity,0.444,2011.0
0.146,kimberly davis,0.903,26.0,241560.0,0.898,6.16e-05,7.0,0.0337,-4.227,1.0,3.0,9.0,0.0553,126.982,4.0,twist of love,0.979,2011.0
0.0133,rihanna,0.764,2.0,243533.0,0.672,9.76e-05,1.0,0.197,-5.007,1.0,4.0,1.0,0.0471,127.969,4.0,s&m,0.779,2011.0
0.00327,lady gaga,0.587,16.0,260253.0,0.828,0.0,11.0,0.331,-5.108,1.0,4.0,1.0,0.161,123.907,4.0,born this way,0.494,2011.0
0.000421,sir ivan,0.69,16.0,303000.0,0.876,0.00856,10.0,0.0629,-5.014,0.0,4.0,10.0,0.0542,128.003,4.0,hare krishna,0.224,2011.0
0.0172,katy perry,0.615,23.0,229573.0,0.877,0.0,6.0,0.366,-5.217,1.0,4.0,1.0,0.174,151.6,4.0,e.t.,0.778,2011.0
0.13,mary mary,0.759,23.0,200187.0,0.546,0.000194,6.0,0.192,-6.071,0.0,4.0,5.0,0.115,100.085,4.0,walking,0.584,2011.0
0.122,alexis jordan,0.719,30.0,236400.0,0.591,0.0,9.0,0.0783,-5.503,1.0,4.0,1.0,0.0429,126.977,4.0,good girl,0.576,2011.0
7.92e-05,sultan + ned shepard featuring nadia ali,0.582,30.0,441040.0,0.828,0.744,11.0,0.0191,-7.027,0.0,4.0,5.0,0.0414,132.017,4.0,call my name,0.6,2011.0
0.0125,kerli,0.604,7.0,204413.0,0.907,0.00026,1.0,0.3,-2.708,0.0,5.0,1.0,0.0679,124.037,4.0,army of love,0.964,2011.0
0.00896,kat deluna,0.686,14.0,244053.0,0.812,8.32e-05,6.0,0.0959,-4.424,1.0,5.0,1.0,0.0394,128.061,4.0,dancing tonight,0.523,2011.0
0.0597,snoop dogg,0.813,21.0,195987.0,0.732,0.00137,7.0,0.0826,-5.636,1.0,5.0,4.0,0.03,130.02,4.0,sweat,0.731,2011.0
0.0228,britney spears,0.693,28.0,237947.0,0.705,0.0,8.0,0.202,-5.747,1.0,5.0,1.0,0.0665,131.951,4.0,till the world ends,0.45,2011.0
0.0224,hyper crush,0.835,28.0,265846.0,0.925,0.0585,5.0,0.266,-3.127,0.0,5.0,6.0,0.0851,130.016,4.0,kick us out,0.324,2011.0
0.00529,michael jackson,0.805,11.0,270373.0,0.744,2.93e-05,9.0,0.0901,-4.898,0.0,6.0,1.0,0.0533,114.074,4.0,hollywood tonight,0.824,2011.0
0.296,sylvia tosun,0.45,11.0,263840.0,0.874,0.000513,6.0,0.349,-3.444,1.0,6.0,3.0,0.0484,128.839,4.0,world keeps turning,0.474,2011.0
0.00609,kristine w,0.585,18.0,208853.0,0.849,0.0,9.0,0.334,-4.778,0.0,6.0,1.0,0.0407,133.995,4.0,fade,0.496,2011.0
0.0629,natalia kills,0.545,18.0,196627.0,0.78,0.0,4.0,0.197,-2.885,1.0,6.0,3.0,0.031,129.967,4.0,mirrors,0.419,2011.0
0.00108,lady gaga,0.664,25.0,249067.0,0.934,2.77e-05,10.0,0.27,-3.848,0.0,6.0,1.0,0.0697,130.982,4.0,judas,0.53,2011.0
0.0203,andrea rosario,0.887,25.0,368893.0,0.814,0.0164,11.0,0.0874,-5.893,0.0,6.0,7.0,0.221,125.994,4.0,we own the night,0.638,2011.0
0.175,linnea,0.625,25.0,204420.0,0.935,1.76e-06,4.0,0.146,-3.838,0.0,6.0,10.0,0.068,123.035,4.0,move with it,0.539,2011.0
0.000784,robyn,0.595,2.0,226453.0,0.887,0.0294,8.0,0.0638,-2.386,1.0,7.0,1.0,0.124,125.169,4.0,call your girlfriend,0.497,2011.0
0.00496,beyonce,0.733,9.0,236093.0,0.899,4.72e-05,0.0,0.372,-4.237,1.0,7.0,1.0,0.143,127.086,4.0,run the world (girls),0.76,2011.0
0.116,eva,0.738,9.0,188093.0,0.738,0.0,10.0,0.196,-3.317,1.0,7.0,8.0,0.227,121.999,4.0,not my daddy,0.743,2011.0
0.00125,katy perry,0.651,16.0,230733.0,0.812,3.01e-05,3.0,0.667,-3.797,0.0,7.0,1.0,0.0409,126.023,4.0,last friday night (t.g.i.f.),0.72,2011.0
0.0843,selena gomez & the scene,0.682,30.0,195613.0,0.927,0.0,4.0,0.149,-2.915,1.0,7.0,1.0,0.0479,101.019,4.0,who says,0.744,2011.0
0.0144,swedish house mafia,0.507,6.0,213338.0,0.665,0.0,0.0,0.0759,-7.598,1.0,8.0,1.0,0.0474,126.879,4.0,save the world,0.4,2011.0
0.000323,lady gaga,0.583,13.0,320547.0,0.768,0.0162,9.0,0.109,-6.477,1.0,8.0,1.0,0.041,127.952,4.0,the edge of glory,0.357,2011.0
0.0374,wynter gordon,0.696,13.0,180240.0,0.699,0.00108,4.0,0.0485,-3.76,0.0,8.0,3.0,0.0468,127.988,4.0,til death,0.967,2011.0
0.02,jason derulo,0.671,13.0,206080.0,0.808,0.0,2.0,0.134,-4.861,0.0,8.0,4.0,0.0652,121.956,4.0,don't wanna go home,0.637,2011.0
0.00379,britney spears,0.696,27.0,210267.0,0.546,3.8e-06,5.0,0.332,-6.55,1.0,8.0,1.0,0.0414,130.002,4.0,i wanna go,0.787,2011.0
0.00945,kylie minogue,0.62,3.0,217453.0,0.898,0.178,6.0,0.0984,-5.748,1.0,9.0,1.0,0.0603,127.953,4.0,put your hands up (if you feel love),0.745,2011.0
0.143,beyonce,0.545,10.0,253747.0,0.649,1.57e-05,6.0,0.0894,-4.062,1.0,9.0,1.0,0.0324,99.099,4.0,best thing i never had,0.297,2011.0
0.0254,ono,0.666,17.0,210627.0,0.875,0.644,9.0,0.27,-7.379,0.0,9.0,1.0,0.0655,92.728,4.0,talking to the universe,0.737,2011.0
0.23,rihanna,0.437,24.0,251613.0,0.615,0.0,7.0,0.117,-3.813,1.0,9.0,1.0,0.0369,169.784,4.0,california king bed,0.345,2011.0
0.109,mayra veronica,0.728,24.0,186328.0,0.381,1.77e-06,8.0,0.0884,-14.451,1.0,9.0,3.0,0.0788,128.055,4.0,freak like me,0.49,2011.0
0.0717,leona lewis / avicii,0.595,1.0,239427.0,0.745,1.71e-06,6.0,0.448,-2.053,1.0,10.0,1.0,0.0259,124.993,4.0,collide,0.459,2011.0
0.0297,luciana,0.894,8.0,186183.0,0.747,0.0117,7.0,0.149,-5.815,1.0,10.0,1.0,0.178,130.064,4.0,i'm still hot,0.818,2011.0
0.0376,gloria estefan,0.794,15.0,238986.0,0.764,0.0,8.0,0.133,-6.424,1.0,10.0,1.0,0.254,144.972,4.0,wepa,0.84,2011.0
0.00306,dev,0.734,22.0,228387.0,0.825,0.000502,8.0,0.0994,-4.213,1.0,10.0,1.0,0.0722,124.963,4.0,in the dark,0.407,2011.0
0.0892,lady gaga,0.521,29.0,307360.0,0.701,0.0,2.0,0.0876,-5.238,1.0,10.0,1.0,0.0458,127.087,4.0,you and i,0.518,2011.0
0.134,jennifer lopez,0.705,5.0,223493.0,0.805,0.000139,4.0,0.367,-4.887,0.0,11.0,1.0,0.0595,120.022,4.0,papi,0.887,2011.0
0.00229,taylor dayne,0.671,5.0,206274.0,0.89,0.074,4.0,0.827,-4.039,0.0,11.0,7.0,0.031,127.982,4.0,floor on fire,0.826,2011.0
0.0429,joe jonas,0.683,12.0,245080.0,0.725,0.0,8.0,0.0854,-4.758,0.0,11.0,8.0,0.0509,124.014,4.0,love slayer,0.418,2011.0
0.0165,jason derulo,0.668,19.0,192200.0,0.718,0.0,1.0,0.104,-4.736,0.0,11.0,6.0,0.0605,91.993,4.0,it girl,0.345,2011.0
0.0137,global deejays & niels van gogh,0.734,19.0,200075.0,0.796,1.34e-05,5.0,0.0655,-5.657,0.0,11.0,8.0,0.103,128.957,4.0,bring it back,0.72,2011.0
0.00993,nicole scherzinger,0.663,26.0,197440.0,0.778,7.62e-05,5.0,0.244,-6.027,0.0,11.0,2.0,0.0274,110.977,4.0,don't hold your breath,0.605,2011.0
0.00964,skylar grey,0.639,26.0,252680.0,0.888,1.09e-05,3.0,0.176,-3.964,1.0,11.0,10.0,0.0377,92.707,4.0,invisible,0.567,2011.0
0.118,lmfao,0.699,3.0,199480.0,0.866,0.0,7.0,0.158,-4.234,1.0,12.0,1.0,0.326,130.03,4.0,sexy and i know it,0.743,2011.0
0.0761,selena gomez & the scene,0.858,10.0,188453.0,0.678,0.0,1.0,0.0741,-3.87,0.0,12.0,1.0,0.0469,117.009,4.0,love you like a love song,0.922,2011.0
0.00741,anjulie,0.744,17.0,211800.0,0.927,7.94e-06,8.0,0.079,-1.672,1.0,12.0,3.0,0.0762,125.046,4.0,brand new bitch,0.685,2011.0
0.308,beyonce,0.665,24.0,212147.0,0.787,0.0,5.0,0.219,-5.73,1.0,12.0,1.0,0.151,167.349,4.0,countdown,0.699,2011.0
0.063,avicii,0.603,31.0,199904.0,0.887,0.74,1.0,0.292,-5.92,0.0,12.0,1.0,0.036,126.031,4.0,levels,0.439,2011.0
0.0416,wynter gordon,0.673,31.0,188387.0,0.847,0.0,7.0,0.122,-3.71,0.0,12.0,2.0,0.116,126.97,4.0,buy my love,0.946,2011.0
0.00841,chris willis,0.668,31.0,198039.0,0.888,0.0,2.0,0.153,-3.638,1.0,12.0,4.0,0.05,124.965,4.0,too much in love,0.925,2011.0
0.0522,coldplay,0.449,31.0,278719.0,0.585,8.49e-05,5.0,0.0833,-6.762,1.0,12.0,7.0,0.0268,139.627,4.0,paradise,0.203,2011.0
0.000812,katy perry,0.691,7.0,227333.0,0.795,1.02e-06,1.0,0.156,-4.021,0.0,1.0,1.0,0.0355,133.971,4.0,the one that got away,0.876,2012.0
0.00213,erika jayne,0.724,14.0,211242.0,0.876,4.92e-06,11.0,0.13,-6.948,0.0,1.0,1.0,0.132,124.992,4.0,party people (ignite the world),0.364,2012.0
0.00145,traci lords,0.703,14.0,223907.0,0.928,1.47e-05,1.0,0.0759,-4.402,1.0,1.0,4.0,0.0805,127.958,4.0,last drag,0.632,2012.0
0.000992,lady gaga,0.612,21.0,264520.0,0.877,0.00563,0.0,0.462,-4.43,1.0,1.0,1.0,0.064,131.068,4.0,marry the night,0.38,2012.0
0.000127,deborah cox,0.667,28.0,448893.0,0.917,0.04,1.0,0.0626,-5.596,0.0,1.0,1.0,0.05,128.011,4.0,if it wasn't for love,0.0342,2012.0
0.0861,gloria estefan,0.875,4.0,208947.0,0.66,0.000262,4.0,0.201,-5.167,1.0,2.0,1.0,0.048,127.966,4.0,hotel nacional,0.537,2012.0
0.00878,florence + the machine,0.519,4.0,277600.0,0.799,0.0,10.0,0.107,-4.207,1.0,2.0,4.0,0.0371,107.489,4.0,shake it out,0.226,2012.0
0.503,rihanna,0.702,18.0,200013.0,0.715,2.44e-05,5.0,0.126,-5.377,0.0,2.0,1.0,0.0425,127.05,4.0,you da one,0.863,2012.0
0.00645,swedish house mafia vs knife party,0.648,18.0,177250.0,0.859,0.0282,7.0,0.135,-4.974,1.0,2.0,3.0,0.111,128.03,4.0,antidote,0.633,2012.0
0.0586,blush,0.87,25.0,186999.0,0.847,4.3e-05,1.0,0.279,-3.486,1.0,2.0,1.0,0.0409,120.021,4.0,dance on,0.895,2012.0
0.0135,erasure,0.64,25.0,215387.0,0.742,0.0,1.0,0.123,-6.909,1.0,2.0,7.0,0.0282,127.016,4.0,be with you,0.553,2012.0
0.046,kelly clarkson,0.562,3.0,221947.0,0.939,0.0,0.0,0.112,-4.282,1.0,3.0,1.0,0.0475,116.044,4.0,stronger (what doesn't kill you),0.684,2012.0
0.00116,zedd,0.643,3.0,249789.0,0.92,0.119,0.0,0.0697,-3.761,0.0,3.0,4.0,0.0593,139.981,4.0,shave it,0.766,2012.0
0.0343,outasight,0.625,10.0,190000.0,0.786,1.05e-06,7.0,0.202,-3.814,1.0,3.0,6.0,0.0465,119.982,4.0,tonight is the night,0.537,2012.0
0.02,neon hitch,0.693,17.0,203387.0,0.766,0.0,1.0,0.135,-4.121,1.0,3.0,1.0,0.104,129.989,4.0,f u betta,0.785,2012.0
0.114,penguin prison,0.757,17.0,251276.0,0.819,3.28e-05,2.0,0.127,-5.484,1.0,3.0,7.0,0.0663,110.025,4.0,don't fuck with my money,0.923,2012.0
0.0116,jessie j,0.758,7.0,231840.0,0.554,0.0,7.0,0.0418,-4.567,1.0,4.0,1.0,0.0341,126.986,4.0,domino,0.783,2012.0
0.0886,melanie amaro,0.78,7.0,163960.0,0.907,0.0154,10.0,0.158,-2.615,1.0,4.0,3.0,0.0661,128.01,4.0,respect,0.375,2012.0
0.000616,ono,0.71,7.0,237467.0,0.873,0.622,9.0,0.164,-5.944,0.0,4.0,5.0,0.138,124.937,4.0,she gets down on her knees,0.808,2012.0
0.0849,beyonce,0.652,14.0,267413.0,0.748,0.0,0.0,0.604,-5.242,1.0,4.0,1.0,0.0887,94.1,4.0,love on top,0.652,2012.0
0.0331,madonna,0.697,21.0,223067.0,0.598,5.98e-06,8.0,0.318,-5.883,0.0,4.0,1.0,0.0708,131.967,4.0,girl gone wild,0.606,2012.0
0.257,dev & enrique iglesias,0.76,21.0,236933.0,0.84,0.0,9.0,0.0426,-3.548,0.0,4.0,2.0,0.111,125.045,4.0,naked,0.764,2012.0
0.00376,audio playground,0.756,5.0,204000.0,0.78,0.0,9.0,0.338,-7.01,0.0,5.0,10.0,0.0393,125.021,4.0,famous,0.558,2012.0
0.000354,katy perry,0.667,12.0,216160.0,0.922,0.0,5.0,0.0867,-4.645,1.0,5.0,1.0,0.0353,130.01,4.0,part of me,0.761,2012.0
